gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
3090526818,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,Gryllus campestris,47.761064,8.613653,2020-09-05T13:18:34,57.43202
3090518827,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Platycleis,Platycleis albopunctata,47.762656,8.611189,2020-09-05T14:03:38,57.43202
3068050624,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Anthaxia,Anthaxia helvetica,47.795352,8.603296,2020-05-17T13:21:00,52.78248
3044896585,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Araschnia,Araschnia levana,47.752225,8.577678,2020-07-13T12:22:40,854.079
3031680345,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus olor,47.657469,8.859979,2021-01-09T14:12:42,166.0274
3031585226,Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,47.752798,8.702977,2021-01-08T15:04:34,247.5517
3008412344,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,47.702903,8.488428,1971-07-03T00:00:00,117.191
3005174960,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus nemoralis,47.705641,8.583829,2017-04-14T07:16:00,290.8793
2992884925,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus auronitens,47.683742,8.61261,1972-06-02T00:00:00,777.8842
2992881920,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus irregularis,47.683742,8.61261,1972-04-03T00:00:00,777.8842
2992774808,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris napi,47.702903,8.488428,1971-07-03T00:00:00,117.191
2992749930,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus cancellatus,47.683742,8.61261,1972-04-02T00:00:00,777.8842
2992703728,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Luperina,Luperina testacea,47.683742,8.61261,1972-09-02T00:00:00,777.8842
2988675358,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia incerta,47.683742,8.61261,1972-04-02T00:00:00,777.8842
2988662945,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia incerta,47.683742,8.61261,1972-04-03T00:00:00,777.8842
2988604254,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia cruda,47.683742,8.61261,1972-04-05T00:00:00,777.8842
2988594246,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia cruda,47.683742,8.61261,1972-04-03T00:00:00,777.8842
2988585298,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia incerta,47.683742,8.61261,1972-04-05T00:00:00,777.8842
2988544370,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,Anorthoa munda,47.683742,8.61261,1972-04-08T00:00:00,777.8842
2988385337,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna albipuncta,47.683742,8.61261,1970-08-14T00:00:00,777.8842
2988366299,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,Anorthoa munda,47.683742,8.61261,1972-04-03T00:00:00,777.8842
2963926788,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Leptoglossus,Leptoglossus occidentalis,47.747221,8.728208,2020-10-25T16:19:03,450.3798
2963881442,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Forficula,Forficula auricularia,47.764789,8.612333,2020-09-05T13:34:00,57.43202
2963869864,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,Gryllus campestris,47.703883,8.458945,2020-10-25T15:20:00,133.1433
2901606302,Animalia,Arthropoda,,Araneae,Salticidae,Marpissa,Marpissa muscosa,47.660355,8.858069,2014-04-06T00:00:00,357.7167
2883169096,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Laspeyria,Laspeyria flexula,47.655819,8.857956,2006-09-23T00:00:00,161.4758
2883069745,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Melanocoryphus,Melanocoryphus albomaculatus,47.746867,8.728243,2020-10-04T15:56:19,450.3798
2883004930,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rivula,Rivula sericealis,47.655819,8.857956,2006-09-23T00:00:00,161.4758
2882931082,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rivula,Rivula sericealis,47.655819,8.857956,2006-09-23T00:00:00,161.4758
2868389819,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa violacea,47.661331,8.856001,2020-09-09T00:00:00,357.7167
2868384778,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Macroglossum,Macroglossum stellatarum,47.659212,8.859565,2020-09-09T12:15:26,277.0186
2868309150,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Stictocephala,Stictocephala bisonia,47.66162,8.855793,2020-09-09T13:22:24,357.7167
2868176379,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Siona,Siona lineata,47.721202,8.653406,2020-05-08T10:49:34,854.079
2862582194,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena fausta,47.761045,8.613544,2020-09-05T13:08:00,57.43202
2862581110,Animalia,Mollusca,Gastropoda,Stylommatophora,Enidae,Zebrina,Zebrina detrita,47.760281,8.614008,2020-09-05T12:59:00,57.43202
2862565217,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Graphosoma,Graphosoma italicum,47.759861,8.61445,2020-09-05T13:04:00,57.43202
2862537172,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,Palomena prasina,47.769022,8.589039,2020-09-05T15:17:00,54.95413
2862514057,Animalia,Arthropoda,,Araneae,Araneidae,Araneus,Araneus diadematus,47.759047,8.613878,2020-09-05T12:45:00,57.43202
2862496047,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Gomphocerippus,Gomphocerippus rufus,47.759047,8.613878,2020-09-05T12:44:00,57.43202
2862369034,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Gomphocerippus,Gomphocerippus rufus,47.758872,8.613831,2020-09-05T12:38:00,57.43202
2862353233,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias croceus,47.762567,8.611442,2020-09-05T14:02:00,57.43202
2862337074,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Phaneroptera,Phaneroptera falcata,47.759935,8.613907,2020-09-05T12:55:00,57.43202
2862330040,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Bicolorana,Bicolorana bicolor,47.758872,8.613831,2020-09-05T12:41:00,57.43202
2862299028,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Euthystira,Euthystira brachyptera,47.758872,8.613831,2020-09-05T12:39:00,57.43202
2862298082,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,Camarota,Camarota curvipennis,47.759104,8.613921,2020-09-05T12:46:00,57.43202
2856678440,Animalia,Arthropoda,,Araneae,Araneidae,Argiope,Argiope bruennichi,47.725561,8.785555,2020-08-27T08:01:21,105.8881
2826405457,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Scopula,Scopula immorata,47.721472,8.653126,2020-05-08T11:27:08,854.079
2823140548,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,Argynnis paphia,47.752238,8.577638,2020-07-13T12:19:06,854.079
2814453000,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,Ochlodes sylvanus,47.735095,8.582557,2017-06-18T11:22:00,327.0588
2814448541,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Aromia,Aromia moschata,47.692976,8.820538,2020-07-05T15:52:15,54.99183
2814326308,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.737842,8.80604,2020-04-05T12:56:00,97.05632
2814311635,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Euthystira,Euthystira brachyptera,47.735095,8.582557,2017-06-18T09:57:00,327.0588
2814184763,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agrypnus,Agrypnus murinus,47.761667,8.574106,2019-05-24T13:26:00,816.0438
2814029293,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rutpela,Rutpela maculata,47.76485,8.576166,2017-06-18T12:13:00,832.629
2813953999,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,47.735095,8.582557,2017-06-18T10:51:00,327.0588
2802738251,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus auratus,47.76485,8.576166,2019-05-24T10:31:00,832.629
2802695063,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis rustica,47.761609,8.577625,2019-05-24T11:08:00,832.629
2802598572,Animalia,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Yponomeuta,Yponomeuta cagnagella,47.699634,8.445509,2020-05-01T12:30:55,77.90448
2634493122,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,Squalius cephalus,47.683742,8.61261,2015-07-19T11:43:00,777.8842
2634461100,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.710652,8.78827,2020-06-02T18:53:50,238.7801
2626415751,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Leptopterna,Leptopterna dolabrata,47.727514,8.66232,2020-05-08T15:51:14,854.0791
2626290915,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,Squalius cephalus,47.68202,8.626275,2020-05-21T12:07:42,328.352
2626279026,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Trichodes,Trichodes alvearius,47.727496,8.66231,2020-05-08T16:06:43,854.0791
2626255040,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis rustica,47.727583,8.662223,2020-05-08T15:30:00,854.0791
2626230433,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,Cossus cossus,47.657803,8.52138,2020-05-17T16:21:22,72.46075
2626181271,Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Rhopalus,Rhopalus maculatus,47.727508,8.662249,2020-05-08T16:17:04,854.0791
2626179742,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis fusca,47.727537,8.662322,2020-05-08T15:50:35,854.0791
2626162106,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Diacrisia,Diacrisia sannio,47.721461,8.653146,2020-05-08T11:09:48,854.079
2626150152,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,Halictus scabiosae,47.72149,8.653152,2020-05-08T11:08:28,854.079
2626122069,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,Malachius,Malachius aeneus,47.721479,8.653175,2020-05-08T11:13:04,854.079
2626115222,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha pamphilus,47.72749,8.66232,2020-05-08T15:44:16,854.0791
2619957304,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Helix,Helix pomatia,47.671533,8.608595,2020-05-03T09:01:00,218.9205
2611243332,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis fusca,47.742873,8.549159,2019-05-30T10:30:00,173.4432
2597720193,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,47.726393,8.688912,2020-04-04T20:14:47,853.9844
2350451050,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Merodon,Merodon equestris,47.660317,8.858141,2014-04-26T00:00:00,357.7167
2294624819,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,Dorcus parallelipipedus,47.725689,8.785574,2019-07-22T07:56:40,105.8881
2294433554,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,,47.725653,8.785577,2019-06-29T00:00:00,105.8881
2283255817,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Aromia,Aromia moschata,47.725506,8.785468,2019-07-10T09:39:43,105.8881
2269320737,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Clytra,Clytra laeviuscula,47.725561,8.785419,2019-06-20T09:46:51,105.8881
2269284424,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rutpela,Rutpela maculata,47.660338,8.85807,2019-06-17T20:19:29,357.7167
2269280193,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,Cossus cossus,47.725681,8.785456,2019-06-17T12:37:16,105.8881
2269204758,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus michahellis,47.660734,8.855883,2018-07-25T11:47:00,357.7167
2251905137,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Helix,Helix pomatia,47.762501,8.471666,2019-05-26T10:05:56,73.61356
2236197880,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,Autographa gamma,47.663669,8.858548,2018-07-25T15:20:00,277.0186
1914367025,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,Gryllus campestris,47.703778,8.644623,2018-10-04T11:21:00,1534.034
1890050627,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,47.658553,8.859621,2018-07-25T15:54:00,277.0186
1890050606,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,47.660543,8.85619,2018-07-25T11:40:00,357.7167
1890050561,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,Euplagia quadripunctaria,47.666784,8.858136,2018-07-25T14:37:00,398.38
