gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
3044925928,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba,47.173764,8.516139,2021-02-13T13:51:21,0.0
3044896383,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,47.163833,8.530602,2019-06-02T11:20:00,1726.309
3044777875,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.212441,8.441903,2021-02-12T13:15:00,942.1153
3039374577,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris brassicae,47.179665,8.583195,2020-06-28T10:08:58,157.8779
3039122356,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia ligea,47.100217,8.572603,2018-07-01T10:26:00,308.1902
3031789629,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco tinnunculus,47.20589,8.469345,2021-01-24T13:14:57,942.1151
3031637827,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Cydalima,Cydalima perspectalis,47.179059,8.58878,2020-07-13T15:15:54,157.8779
3013887512,Animalia,Arthropoda,,Araneae,Araneidae,Araneus,Araneus diadematus,47.189639,8.483514,2020-09-10T19:29:01,1726.309
3008384361,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Macrothylacia,Macrothylacia rubi,47.105722,8.626272,2020-02-29T13:29:28,135.9713
2999216968,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus,47.111674,8.650307,2020-12-06T13:28:00,126.135
2999215941,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,47.111632,8.64916,2020-12-06T13:29:00,197.2106
2999214946,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Coccothraustes,Coccothraustes coccothraustes,47.111632,8.64916,2020-12-06T13:29:00,197.2106
2999212964,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus,47.111632,8.64916,2020-12-06T13:29:00,197.2106
2999209929,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus,47.111592,8.651053,2020-12-06T13:26:00,126.135
2999207985,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.170536,8.511702,2020-12-06T10:46:00,0.0
2999113947,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus michahellis,47.170536,8.511702,2020-12-06T10:46:00,0.0
2999112932,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,47.106283,8.640875,2020-12-06T11:47:00,149.2568
2999110994,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba,47.170205,8.513557,2020-12-06T10:50:00,0.0
2999107009,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,47.170446,8.512725,2020-12-06T10:49:00,0.0
2999097931,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas strepera,47.168434,8.513681,2020-12-06T10:52:00,0.0
2999095993,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,47.106283,8.640875,2020-12-06T11:37:00,149.2568
2999088971,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus iliacus,47.111632,8.64916,2020-12-06T13:30:00,197.2106
2999076975,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus,47.111632,8.64916,2020-12-06T13:29:00,197.2106
2999072010,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,47.170536,8.511702,2020-12-06T10:46:00,0.0
2999069967,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus ridibundus,47.106283,8.640875,2020-12-06T11:37:00,149.2568
2999065984,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus,47.110887,8.650069,2020-12-06T13:32:00,126.135
2999063936,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.106283,8.640875,2020-12-06T11:44:00,149.2568
2999061894,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,47.106283,8.640875,2020-12-06T11:47:00,149.2568
2999058989,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,47.168434,8.513681,2020-12-06T10:52:00,0.0
2999054973,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus ridibundus,47.170489,8.512381,2020-12-06T10:48:00,0.0
2999047925,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major,47.111652,8.650952,2020-12-06T13:31:00,126.135
2999045020,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus ridibundus,47.170536,8.511702,2020-12-06T10:46:00,0.0
2999039943,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas strepera,47.168434,8.513681,2020-12-06T10:53:00,0.0
2999028976,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,47.105025,8.647948,2020-12-06T12:59:00,136.7365
2988486210,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.217454,8.427331,2020-11-16T10:16:00,939.0925
2988309094,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,Cinclus cinclus,47.183837,8.458155,2020-11-15T14:05:01,735.8016
2963867803,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Phengaris,Phengaris teleius,47.123129,8.609502,2007-06-24T00:00:00,353.8667
2901591032,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.230135,8.412788,2020-10-19T13:36:00,536.1649
2901586390,Animalia,Arthropoda,,Opiliones,Phalangiidae,Phalangium,Phalangium opilio,47.178108,8.499403,2020-05-16T16:22:15,0.0
2883048157,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.131402,8.638951,2020-10-04T11:12:14,204.0879
2873858159,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.211111,8.476059,2020-10-01T12:20:00,1833.485
2862359736,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,Euplagia quadripunctaria,47.156637,8.518997,2020-09-04T09:08:47,1726.309
2862319558,Animalia,Arthropoda,,Araneae,Araneidae,Argiope,Argiope bruennichi,47.237248,8.409388,2020-08-28T13:35:36,536.1649
2859952692,Animalia,Arthropoda,,Araneae,Araneidae,Argiope,Argiope bruennichi,47.237229,8.409386,2020-08-28T00:00:00,536.1649
2856749918,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,47.179136,8.588727,2020-08-23T09:32:48,157.8779
2818811308,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,47.128611,8.538611,2020-07-14T12:23:26,282.3278
2818700255,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,47.179123,8.588515,2020-07-14T08:14:57,157.8779
2814366510,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo bufo,47.200453,8.41946,2020-06-28T11:57:00,536.1649
2814105773,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.17052,8.511558,2018-06-16T12:21:02,0.0
2814023267,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,Pyrrhocoris apterus,47.158463,8.582138,2020-06-28T11:33:40,309.2947
2803051540,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,47.13994,8.560672,2020-05-26T16:45:11,372.1693
2803015703,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Apoderus,Apoderus coryli,47.130122,8.556633,2020-05-31T13:30:11,317.9224
2802989439,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,47.198003,8.484175,2019-06-20T17:02:05,1742.434
2802864739,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,47.127942,8.559033,2019-06-23T15:12:11,348.9015
2802860018,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx virgo,47.125918,8.532901,2019-07-09T12:57:00,282.3278
2802779891,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,Pyrrhocoris apterus,47.201017,8.48225,2020-06-11T15:13:29,1512.157
2802778004,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus icarus,47.127842,8.564688,2019-08-04T13:20:05,348.9015
2802733172,Animalia,Arthropoda,Insecta,Coleoptera,Rutelidae,Phyllopertha,Phyllopertha horticola,47.126778,8.569808,2020-06-08T13:31:56,372.1693
2802689436,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,47.194163,8.483667,2018-07-20T14:35:20,1742.434
2802546708,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,47.134123,8.575436,2020-05-30T12:21:12,372.1693
2641512478,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Buprestis,Buprestis rustica,47.12956,8.536778,2020-05-22T16:33:17,282.3278
2634524856,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,Bombina variegata,47.159661,8.658345,2020-05-30T12:57:00,198.3897
2634352028,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,47.150445,8.534535,2020-05-22T13:30:42,1726.309
2634249674,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia rufa,47.178191,8.499299,2020-05-16T15:47:08,0.0
2634068574,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Clytus,Clytus arietis,47.117704,8.54073,2020-05-25T15:24:12,282.3278
2633977719,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Cydalima,Cydalima perspectalis,47.178278,8.499209,2020-05-16T15:37:00,0.0
2626459908,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,47.178222,8.499281,2020-05-16T15:48:02,0.0
2626422122,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium nasatum,47.178197,8.499313,2020-05-16T15:41:10,0.0
2626321954,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,47.178728,8.502054,2020-05-16T16:39:59,0.0
2626278139,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,47.20551,8.510684,2016-10-19T13:10:00,1023.967
2619982663,Animalia,Chordata,Aves,Anseriformes,Anatidae,Netta,Netta rufina,47.169924,8.513908,2020-05-02T13:48:33,0.0
2619886448,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,47.17939,8.461915,2020-04-25T14:44:58,0.0
2611174996,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco tinnunculus,47.192159,8.499492,2020-04-26T14:38:33,1728.936
2611121606,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,47.208267,8.494586,2020-04-28T20:45:25,1853.927
2609350260,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,Cossus cossus,47.169376,8.529507,2020-04-19T16:45:41,1726.309
2603323088,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela campestris,47.151813,8.657803,2020-04-10T10:17:09,204.0879
2597878311,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,47.184059,8.503688,2020-04-05T14:32:16,1726.309
2597815297,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,47.183994,8.503658,2020-04-05T14:31:26,1726.309
2597739257,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys,47.22506,8.440151,2020-03-11T20:54:10,942.1149
2465293766,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris,47.177893,8.458145,2019-11-24T13:44:02,571.3354
2445081453,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron curvatum,47.171347,8.507878,2019-08-24T17:40:50,0.0
2423169726,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,Ciconia ciconia,47.177796,8.491435,2019-09-21T13:13:37,0.0
2350435928,Animalia,Arthropoda,,Araneae,Araneidae,Argiope,Argiope bruennichi,47.156363,8.540164,2019-08-15T11:15:39,1726.309
2331969734,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Aromia,Aromia moschata,47.186036,8.557297,2017-07-18T00:00:00,1017.069
2294642092,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Dolycoris,Dolycoris baccarum,47.132354,8.463018,2019-07-23T12:18:14,761.2196
2294489096,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Abraxas,Abraxas sylvata,47.201162,8.612513,2019-07-14T11:06:04,182.0701
2265870968,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,47.199955,8.532874,2019-06-11T10:30:49,1257.508
2265841794,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,47.177848,8.480099,2019-06-09T14:08:07,0.0
2252074710,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,Palomena prasina,47.167549,8.574415,2019-06-04T10:01:04,157.8779
2251998570,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Acanthosoma,Acanthosoma haemorrhoidale,47.16948,8.452862,2019-06-01T14:51:03,770.9091
2251967433,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Podarcis,Podarcis muralis,47.193636,8.479353,2019-05-30T11:45:38,1349.73
2251857186,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,Palomena prasina,47.21053,8.556887,2019-05-23T13:54:26,1017.069
2244318656,Animalia,Arthropoda,,Araneae,Zoropsidae,Zoropsis,Zoropsis spinimana,47.192718,8.48625,2019-05-22T23:53:57,1742.434
2242954620,Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Amphimallon,Amphimallon solstitiale,47.19265,8.485964,2019-05-12T15:33:07,1742.434
2238905797,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,47.168867,8.513877,2019-04-27T17:53:50,0.0
2238905166,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.167593,8.513927,2019-04-27T17:58:20,0.0
2234780607,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,47.220748,8.452185,2013-08-28T17:38:00,942.115
1986574171,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo buteo,47.201661,8.599644,2018-12-31T11:23:00,233.9288
1986574156,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,Cinclus cinclus,47.203969,8.596964,2018-12-31T11:33:00,233.9288
1891293688,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo bufo,47.114386,8.584115,2018-07-22T10:50:00,372.1693
1880644802,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Gaurotes,Gaurotes virginea,47.099067,8.547244,2018-07-01T12:18:00,301.6984
1880644748,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,Aphantopus hyperantus,47.104553,8.573183,2018-07-01T09:53:00,308.1902
1880644723,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,47.101525,8.560914,2018-07-01T12:41:00,298.1413
1880644714,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Stenurella,Stenurella melanura,47.103986,8.572731,2018-07-01T10:20:00,308.1902
1880602804,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus olor,47.169283,8.512226,1985-10-07T10:17:21,0.0
1880550919,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba,47.114922,8.642828,2018-06-17T13:11:00,197.2106
1802688242,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Octotemnus,Octotemnus glabriculus,47.14641,8.54098,2017-03-04T15:20:00,1726.309
