gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
3079874183,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,46.894186,8.60655,2021-04-01T13:47:00,132.0419
3079870175,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta europaea,46.894667,8.612344,2021-04-01T12:48:00,132.0419
3079863154,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus olor,46.893972,8.612708,2021-04-01T12:35:00,132.0419
3079858120,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba,46.894219,8.608053,2021-04-01T13:52:00,132.0419
3079834121,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,46.894239,8.607228,2021-04-01T13:49:00,132.0419
3079831186,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,46.894039,8.612431,2021-04-01T12:36:00,132.0419
3079825143,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,46.894181,8.613333,2021-04-01T13:24:00,132.0419
3079816133,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula,46.894072,8.613228,2021-04-01T12:28:00,132.0419
3079740166,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,46.893756,8.613869,2021-04-01T14:35:00,132.0419
3079701151,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,46.893128,8.611061,2021-04-01T14:21:00,132.0419
3079673206,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,46.894236,8.607236,2021-04-01T13:49:00,132.0419
3079662173,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,Cyanistes caeruleus,46.894628,8.612281,2021-04-01T12:42:00,132.0419
3079653104,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,Cyanistes caeruleus,46.894556,8.612364,2021-04-01T12:54:00,132.0419
3079629224,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,46.894186,8.607642,2021-04-01T13:12:00,132.0419
3079610216,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos caudatus,46.893953,8.612967,2021-04-01T12:31:00,132.0419
3079608122,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,46.893058,8.611078,2021-04-01T14:23:00,132.0419
3079593124,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula,46.893981,8.613286,2021-04-01T14:43:00,132.0419
3079590080,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,Cyanistes caeruleus,46.8946,8.612297,2021-04-01T12:44:00,132.0419
3079583157,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,46.894569,8.611578,2021-04-01T12:58:00,132.0419
3061608751,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,46.895983,8.608578,2021-03-13T17:41:00,132.0419
3061586064,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,46.893997,8.612414,2021-03-13T17:04:00,132.0419
3061574125,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,46.894406,8.606733,2021-03-13T18:08:00,132.0419
3061536986,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,46.896847,8.611961,2021-03-13T17:19:00,132.0419
3044595073,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,46.920937,8.608732,2016-08-14T08:17:00,0.0
3044591084,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,46.920937,8.608732,2016-08-14T08:24:00,0.0
3044585309,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,46.634133,8.597717,2016-07-19T16:46:30,22.25459
